sample_index,phase,actual_label,prediction,raw_attack_probability,calibrated_attack_probability,confidence,drift_detected,routing_decision
277,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
278,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
279,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
280,KNOWN,DDOS-ICMP_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
281,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
282,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
283,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
284,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
285,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
286,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
287,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
288,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
289,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
290,KNOWN,DDOS-ACK_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
291,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
292,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
293,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
294,KNOWN,RECON-HOSTDISCOVERY,ATTACK,1.0,1.0,1.0,False,LOCAL
295,KNOWN,MIRAI-GREIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
296,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
297,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
298,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
299,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
300,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
301,KNOWN,BENIGN,BENIGN,0.14030184049181227,0.6701305155658798,0.6701305155658798,False,RAG
302,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
303,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
304,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
305,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
306,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
307,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
308,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
309,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
310,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
311,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
312,KNOWN,BENIGN,BENIGN,0.02414706976746276,0.32321428571428573,0.6767857142857143,False,RAG
313,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
314,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
315,KNOWN,RECON-PORTSCAN,ATTACK,1.0,1.0,1.0,False,LOCAL
316,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
317,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
318,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
319,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
320,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
321,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
322,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
323,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
324,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
325,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
326,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
327,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
328,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
329,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
330,KNOWN,DDOS-UDP_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
331,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
332,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
333,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
334,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
335,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
336,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
337,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
338,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
339,KNOWN,BENIGN,BENIGN,0.08906909291452952,0.5260663507109006,0.5260663507109006,False,RAG
340,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
341,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
342,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
343,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
344,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
345,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
346,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
347,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
348,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
349,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
350,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
351,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
352,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
353,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
354,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
355,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
356,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
357,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
358,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
359,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
360,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
361,KNOWN,BENIGN,BENIGN,0.011082860667593088,0.15714285714285714,0.8428571428571429,False,LOCAL
362,KNOWN,BENIGN,BENIGN,0.0080465218076299,0.09900990099009901,0.900990099009901,False,LOCAL
363,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
364,KNOWN,MITM-ARPSPOOFING,BENIGN,0.0206531621085918,0.32321428571428573,0.6767857142857143,False,RAG
365,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
366,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
367,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
368,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
369,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
370,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
371,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
372,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
373,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
374,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
375,KNOWN,BENIGN,BENIGN,0.03896851712692735,0.4134078212290503,0.5865921787709497,False,RAG
376,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
377,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
378,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
379,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
380,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
381,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
382,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
383,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
384,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
385,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
386,KNOWN,MIRAI-GREIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
387,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
388,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
389,KNOWN,BENIGN,BENIGN,0.02516764819479429,0.32321428571428573,0.6767857142857143,False,RAG
390,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
391,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
392,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
393,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
394,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
395,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
396,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
397,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
398,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
399,KNOWN,BENIGN,BENIGN,0.0010775059560473087,0.0,1.0,False,LOCAL
400,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
401,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
402,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
403,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
404,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
405,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
406,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
407,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
408,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
409,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
410,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
411,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
412,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
413,KNOWN,DDOS-ICMP_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
414,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
415,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
416,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
417,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
418,KNOWN,BROWSERHIJACKING,BENIGN,0.1636644215167832,0.6754966887417219,0.6754966887417219,False,RAG
419,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
420,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
421,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
422,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
423,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
424,KNOWN,MIRAI-GREIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
425,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
426,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
427,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
428,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
429,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
430,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
431,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
432,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
433,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
434,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
435,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
436,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
437,KNOWN,DDOS-ICMP_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
438,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
439,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
440,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
441,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
442,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
443,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
444,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
445,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
446,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
447,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
448,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
449,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
450,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
451,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
452,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
453,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
454,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
455,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
456,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
457,KNOWN,BENIGN,BENIGN,0.0034619930770009633,0.04019607843137255,0.9598039215686275,False,LOCAL
458,KNOWN,BENIGN,BENIGN,0.011119241152785439,0.15714285714285714,0.8428571428571429,False,LOCAL
459,KNOWN,MIRAI-GREIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
460,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
461,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
462,KNOWN,MITM-ARPSPOOFING,ATTACK,0.9305808122894389,0.9962406015037594,0.9962406015037594,False,LOCAL
463,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
464,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
465,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
466,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
467,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
468,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
469,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
470,KNOWN,BENIGN,BENIGN,0.01011364839363295,0.12846347607052896,0.871536523929471,False,LOCAL
471,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
472,KNOWN,DOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
473,KNOWN,DDOS-UDP_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
474,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
475,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
476,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
477,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
478,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
479,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
480,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
481,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
482,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
483,KNOWN,DDOS-ACK_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
484,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
485,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
486,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
487,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
488,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
489,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
490,KNOWN,DDOS-ICMP_FRAGMENTATION,ATTACK,1.0,1.0,1.0,False,LOCAL
491,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
492,KNOWN,DOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
493,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
494,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
495,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
496,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
497,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
498,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
499,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
500,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
501,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
502,KNOWN,MIRAI-UDPPLAIN,ATTACK,1.0,1.0,1.0,False,LOCAL
503,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
504,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
505,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
506,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
507,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
508,KNOWN,MIRAI-GREIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
509,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
510,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
511,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
512,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
513,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
514,KNOWN,MIRAI-GREIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
515,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
516,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
517,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
518,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
519,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
520,KNOWN,MITM-ARPSPOOFING,BENIGN,0.48761659471072955,0.9521276595744681,0.9521276595744681,False,LOCAL
521,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
522,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
523,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
524,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
525,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
526,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
527,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
528,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
529,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
530,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
531,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
532,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
533,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
534,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
535,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
536,KNOWN,DDOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
537,KNOWN,DOS-UDP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
538,KNOWN,DDOS-RSTFINFLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
539,KNOWN,MIRAI-GREETH_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
540,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
541,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
542,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
543,KNOWN,DDOS-TCP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
544,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
545,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
546,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
547,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
548,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
549,KNOWN,DDOS-SYN_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
550,KNOWN,DDOS-ICMP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
551,KNOWN,DDOS-PSHACK_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
552,KNOWN,DDOS-SYNONYMOUSIP_FLOOD,ATTACK,1.0,1.0,1.0,False,LOCAL
