sample_index,actual_label,prediction,confidence,routing_reason,retrieved_evidence_ids,hit_at_1,hit_at_4,first_relevant_rank,reciprocal_rank,relevant_items_retrieved,retrieved_items,precision_at_4,recall_at_4
10326,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10328,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10330,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10331,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10332,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10340,VULNERABILITYSCAN,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10341,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10345,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10346,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10348,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10349,VULNERABILITYSCAN,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10350,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10352,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10358,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10365,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10367,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10368,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10369,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10370,VULNERABILITYSCAN,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10373,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10379,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10380,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10383,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10386,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10391,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10393,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10395,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10396,DNS_SPOOFING,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,0,0,0.0,0,4,0.0,0.0
10397,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10400,VULNERABILITYSCAN,BENIGN,0.6045060246843714,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10404,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10405,VULNERABILITYSCAN,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10408,VULNERABILITYSCAN,BENIGN,0.6521739130434783,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10412,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10413,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10416,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10421,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10423,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10425,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10427,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10429,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10430,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10431,VULNERABILITYSCAN,BENIGN,0.6238214543404625,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10433,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10436,VULNERABILITYSCAN,BENIGN,0.6881188118811881,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10442,DNS_SPOOFING,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10446,VULNERABILITYSCAN,BENIGN,0.625,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10454,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10455,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10459,VULNERABILITYSCAN,BENIGN,0.6666666666666667,LOW_CONFIDENCE,nist-sp-800-61r3-response|mitre-t1557-001-indicators|nist-sp-800-61r3-containment,0,0,0,0.0,0,3,0.0,0.0
10460,VULNERABILITYSCAN,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10461,DNS_SPOOFING,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10462,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10463,VULNERABILITYSCAN,BENIGN,0.6282051282051282,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10468,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10473,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10475,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10476,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10477,VULNERABILITYSCAN,BENIGN,0.6881188118811881,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10478,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10481,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10482,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10483,VULNERABILITYSCAN,BENIGN,0.6881188118811881,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10485,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10486,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10488,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10489,VULNERABILITYSCAN,BENIGN,0.6881188118811881,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10490,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10493,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10496,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10497,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10499,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10500,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10503,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10505,VULNERABILITYSCAN,BENIGN,0.6881188118811881,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10510,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10512,DNS_SPOOFING,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,0,0,0.0,0,4,0.0,0.0
10517,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10524,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10526,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10527,VULNERABILITYSCAN,BENIGN,0.6881188118811881,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10529,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10530,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10536,VULNERABILITYSCAN,BENIGN,0.6666666666666666,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10541,VULNERABILITYSCAN,BENIGN,0.6521739130434783,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10542,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10543,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10544,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10547,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10548,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10552,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10554,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10556,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10559,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10562,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10564,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10572,VULNERABILITYSCAN,BENIGN,0.6666666666666667,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10576,VULNERABILITYSCAN,BENIGN,0.6282051282051282,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10578,VULNERABILITYSCAN,BENIGN,0.6666666666666667,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10583,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10585,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10588,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10589,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10590,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10592,DNS_SPOOFING,BENIGN,0.6282051282051282,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10594,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10598,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10600,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10601,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10602,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10605,VULNERABILITYSCAN,BENIGN,0.6282051282051282,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10608,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10609,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10610,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10612,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10615,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10619,DNS_SPOOFING,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10621,VULNERABILITYSCAN,BENIGN,0.6754966887417219,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10623,VULNERABILITYSCAN,BENIGN,0.6203407685448579,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10625,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10626,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10636,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10637,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10638,VULNERABILITYSCAN,BENIGN,0.625,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10644,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10646,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10649,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10650,VULNERABILITYSCAN,BENIGN,0.5821917808219178,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10651,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10652,VULNERABILITYSCAN,BENIGN,0.5260663507109006,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10658,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10659,VULNERABILITYSCAN,BENIGN,0.6111111111111112,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10665,VULNERABILITYSCAN,BENIGN,0.6548672566371682,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10668,VULNERABILITYSCAN,BENIGN,0.5433962264150943,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10670,VULNERABILITYSCAN,BENIGN,0.6767857142857143,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment|mitre-t1046-overview|mitre-t1498-detection,0,1,3,0.3333333333333333,1,4,0.25,0.25
10674,VULNERABILITYSCAN,BENIGN,0.625,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
10675,VULNERABILITYSCAN,BENIGN,0.5865921787709497,LOW_CONFIDENCE,nist-sp-800-61r3-response|nist-sp-800-61r3-containment,0,0,0,0.0,0,2,0.0,0.0
